"kwhTotal","dollars","chargeTimeHrs","distance","managerVehicle","facilityType","target"
"6.28","0.0","3.848611111","24.0972706","1","3","0.0"
"7.64","0.75","4.825","24.0972706","1","3","0.0"
"7.64","0.5","4.023888889","24.0972706","1","3","0.0"
"6.63","0.0","2.2025","24.0972706","1","3","0.0"
"6.92","0.5","4.093333333","24.0972706","1","3","0.0"
"8.02","1.25","5.323333333","24.0972706","1","3","0.0"
"7.9","0.0","3.438055556","24.0972706","1","3","0.0"
"7.36","0.0","3.338611111","24.0972706","1","3","0.0"
"4.99","0.0","2.693055556","24.0972706","1","3","0.0"
"7.56","0.0","3.954166667","24.0972706","1","3","0.0"
"6.78","0.0","3.776111111","24.0972706","1","3","1.0"
"5.0","0.0","3.536111111","24.0972706","1","3","0.0"
"6.62","0.0","3.816944444","24.0972706","1","3","1.0"
"5.28","0.0","3.9125","24.0972706","1","3","0.0"
"4.74","0.0","3.431111111","24.0972706","1","3","0.0"
"6.92","0.0","3.406388889","24.0972706","1","3","0.0"
"6.62","0.0","3.441111111","24.0972706","1","3","0.0"
"6.8","0.0","3.926944444","24.0972706","1","3","0.0"
"4.75","0.0","1.561111111","24.0972706","1","3","0.0"
"6.47","0.0","3.585555556","24.0972706","1","3","0.0"
"6.77","0.92","5.743888889","24.0972706","1","3","0.0"
"6.79","0.0","3.690555556","24.0972706","1","3","0.0"
"4.77","0.0","3.9375","24.0972706","1","3","0.0"
"7.74","1.5","5.554722222","24.0972706","1","3","0.0"
"4.63","0.0","1.716388889","24.0972706","1","3","0.0"
"4.81","0.0","3.283055556","24.0972706","1","3","0.0"
"3.21","0.0","1.056111111","24.0972706","1","3","0.0"
"6.17","0.0","3.161111111","24.0972706","1","3","0.0"
"6.55","0.0","3.653888889","24.0972706","1","3","0.0"
"5.25","0.0","3.005277778","24.0972706","1","3","0.0"
"5.66","0.0","2.735833333","24.0972706","1","3","0.0"
"5.18","0.0","3.633611111","24.0972706","1","3","0.0"
"6.19","0.0","3.828333333","24.0972706","1","3","0.0"
"6.84","0.0","3.837222222","24.0972706","1","3","1.0"
"6.45","0.0","2.121944444","24.0972706","1","3","1.0"
"4.8","0.0","3.083055556","24.0972706","1","3","1.0"
"7.14","0.0","3.863611111","24.0972706","1","3","0.0"
"5.25","0.5","4.325833333","24.0972706","1","3","1.0"
"7.17","0.0","3.917777778","24.0972706","1","3","0.0"
"0.0","0.0","0.023333333","32.8745456","1","3","1.0"
"7.04","0.0","2.719166667","24.0972706","1","3","1.0"
"6.84","0.0","2.944166667","21.0238262","0","3","1.0"
"6.68","0.0","2.716666667","21.0238262","0","3","0.0"
"5.35","0.0","1.780833333","21.0238262","0","3","0.0"
"2.51","0.0","0.963888889","21.0238262","0","3","0.0"
"0.02","0.0","0.046388889","21.0238262","0","3","0.0"
"6.59","0.0","2.278611111","21.0238262","0","3","1.0"
"6.82","0.0","2.334722222","21.0238262","0","3","1.0"
"5.47","0.0","1.801111111","21.0238262","0","3","0.0"
"1.8","0.0","1.179722222","14.8415176","0","3","0.0"
"6.83","0.0","3.811111111","21.0238262","0","3","1.0"
"0.0","0.0","0.0125","32.8745456","0","3","1.0"
"6.77","0.0","3.175833333","21.0238262","0","3","0.0"
"1.81","0.0","2.819722222","21.0238262","0","3","1.0"
"6.93","0.0","2.347777778","21.0238262","0","3","1.0"
"6.89","0.0","2.378055556","21.0238262","0","3","0.0"
"2.03","0.0","0.683055556","21.0238262","0","3","1.0"
"5.82","4.17","8.248333333","21.0238262","0","3","0.0"
"6.91","0.83","4.921944444","21.0238262","0","3","0.0"
"1.45","0.0","0.507777778","21.0238262","0","3","0.0"
"5.84","2.58","6.647222222","21.0238262","0","3","1.0"
"6.79","0.0","3.248055556","21.0238262","0","3","0.0"
"5.66","0.0","3.820555556","21.0238262","0","3","1.0"
"6.91","1.25","5.284722222","21.0238262","0","3","0.0"
"5.16","0.0","2.761944444","21.0238262","0","3","1.0"
"1.7","0.0","0.584722222","21.0238262","0","3","0.0"
"5.3","0.0","3.316666667","21.0238262","0","3","0.0"
"6.58","1.0","5.038888889","21.0238262","0","3","1.0"
"6.35","1.17","5.218888889","21.0238262","0","3","0.0"
"6.73","0.5","4.338055556","21.0238262","0","3","1.0"
"6.49","0.0","3.909166667","21.0238262","0","3","1.0"
"5.83","0.0","2.396388889","21.0238262","0","3","0.0"
"6.91","0.75","4.841388889","21.0238262","0","3","0.0"
"5.55","2.33","6.361944444","21.0238262","0","3","0.0"
"6.66","0.0","3.153333333","21.0238262","0","3","0.0"
"0.66","0.0","0.248611111","21.0238262","0","3","0.0"
"6.68","0.5","4.377777778","21.0238262","0","3","1.0"
"6.59","0.0","3.120555556","21.0238262","0","3","0.0"
"4.86","0.0","1.611944444","21.0238262","0","3","1.0"
"6.62","0.75","4.855555556","21.0238262","0","3","1.0"
"4.76","0.0","2.530555556","21.0238262","0","3","1.0"
"6.41","0.0","3.762222222","21.0238262","0","3","0.0"
"4.95","0.0","2.305","21.0238262","0","3","1.0"
"6.38","0.5","4.116666667","21.0238262","0","3","1.0"
"5.31","0.0","3.588888889","21.0238262","0","3","1.0"
"6.36","0.5","4.072222222","21.0238262","0","3","1.0"
"4.68","0.0","3.637222222","21.0238262","0","3","1.0"
"5.84","0.5","4.256111111","21.0238262","0","3","0.0"
"4.48","0.5","4.208888889","21.0238262","0","3","1.0"
"6.55","0.0","2.588611111","21.0238262","0","3","1.0"
"6.31","0.0","3.896944444","21.0238262","0","3","1.0"
"5.46","0.0","3.524444444","21.0238262","0","3","1.0"
"6.63","0.92","4.986388889","21.0238262","0","3","1.0"
"4.33","0.0","3.269722222","21.0238262","0","3","1.0"
"4.25","0.0","3.221111111","21.0238262","0","3","0.0"
"4.95","0.0","2.846388889","21.0238262","0","3","1.0"
"4.9","0.5","4.553333333","21.0238262","0","3","1.0"
"0.54","0.0","0.2025","21.0238262","0","3","1.0"
"5.56","0.83","4.895555556","21.0238262","0","3","1.0"
"6.56","0.0","3.584166667","21.0238262","0","3","1.0"
"4.98","0.0","3.103055556","21.0238262","0","3","1.0"
"6.39","1.17","5.220833333","21.0238262","0","3","1.0"
"4.3","0.5","4.174444444","21.0238262","0","3","1.0"
"4.75","0.0","3.683888889","21.0238262","0","3","1.0"
"4.75","0.0","3.064166667","21.0238262","0","3","1.0"
"4.52","0.0","3.991666667","21.0238262","0","3","1.0"
"4.32","0.0","2.766944444","21.0238262","0","3","1.0"
"6.7","0.0","3.409722222","21.0238262","0","3","0.0"
"5.23","0.0","3.666388889","21.0238262","0","3","1.0"
"0.62","0.0","0.229722222","21.0238262","0","3","0.0"
"3.64","0.0","1.243333333","14.8415176","0","3","0.0"
"6.94","0.0","3.333888889","21.0238262","0","3","1.0"
"6.49","2.58","6.6675","21.0238262","0","3","1.0"
"6.57","0.0","2.753611111","21.0238262","0","3","1.0"
"6.42","0.0","3.636388889","21.0238262","0","3","1.0"
"6.51","0.0","2.564166667","21.0238262","0","3","1.0"
"6.71","0.0","2.880555556","21.0238262","0","3","1.0"
"7.02","0.0","3.394166667","21.0238262","0","3","1.0"
"6.42","0.0","3.031388889","21.0238262","0","3","1.0"
"4.89","0.0","3.590833333","21.0238262","0","3","1.0"
"6.34","2.83","6.883055556","21.0238262","0","3","1.0"
"4.33","0.0","2.711111111","21.0238262","0","3","1.0"
"4.35","0.0","3.148611111","21.0238262","0","3","1.0"
"4.34","0.5","4.148333333","21.0238262","0","3","1.0"
"4.6","0.0","3.186111111","21.0238262","0","3","1.0"
"6.78","0.0","3.704722222","21.0238262","0","3","1.0"
"4.2","0.0","3.566666667","21.0238262","0","3","1.0"
"6.92","0.0","3.17","21.0238262","0","3","1.0"
"4.12","0.0","3.366388889","21.0238262","0","3","1.0"
"4.15","0.0","3.768055556","21.0238262","0","3","1.0"
"6.65","0.0","2.815","21.0238262","0","3","1.0"
"4.72","0.0","3.741388889","21.0238262","0","3","1.0"
"6.84","0.0","3.783888889","21.0238262","0","3","1.0"
"6.49","0.0","2.631111111","21.0238262","0","3","1.0"
"4.07","0.0","1.923611111","21.0238262","0","3","1.0"
"4.34","0.0","3.884722222","21.0238262","0","3","1.0"
"6.46","0.0","2.126111111","21.0238262","0","3","1.0"
"0.56","0.0","2.098888889","14.8415176","0","3","0.0"
"4.38","0.0","3.917777778","21.0238262","0","3","1.0"
"4.75","0.0","1.545555556","21.0238262","0","3","1.0"
"3.99","0.0","3.3075","21.0238262","0","3","1.0"
"6.01","0.0","1.964722222","21.0238262","0","3","1.0"
"2.31","0.0","3.998611111","21.0238262","0","3","0.0"
"4.32","0.5","4.397777778","21.0238262","0","3","1.0"
"2.33","0.0","0.77","21.0238262","0","3","1.0"
"6.69","1.42","5.498888889","21.0238262","0","3","1.0"
"5.32","0.0","3.597777778","21.0238262","0","3","1.0"
"6.92","0.0","2.488888889","21.0238262","0","3","1.0"
"1.4","0.0","3.496388889","21.0238262","0","3","1.0"
"4.43","0.0","2.7575","21.0238262","0","3","1.0"
"5.68","0.0","1.861666667","21.0238262","0","3","1.0"
"1.49","0.5","4.239166667","21.0238262","0","3","1.0"
"5.01","0.0","3.962222222","21.0238262","0","3","1.0"
"2.37","0.0","0.7925","21.0238262","0","3","1.0"
"6.62","0.0","2.648055556","21.0238262","0","3","1.0"
"6.88","0.0","2.572222222","21.0238262","0","3","1.0"
"4.21","2.33","6.401944444","21.0238262","0","3","1.0"
"6.28","0.0","3.978888889","21.0238262","0","3","1.0"
"6.89","1.42","5.430555556","21.0238262","0","3","1.0"
"6.51","0.5","4.386388889","21.0238262","0","3","1.0"
"7.01","0.5","4.191666667","21.0238262","0","3","1.0"
"4.38","0.0","3.932777778","21.0238262","0","3","1.0"
"1.66","0.0","3.801111111","21.0238262","0","3","1.0"
"6.43","0.0","3.7425","21.0238262","0","3","0.0"
"6.9","0.5","4.186666667","21.0238262","0","3","0.0"
"6.42","0.0","3.766944444","21.0238262","0","3","1.0"
"1.93","0.0","3.171388889","21.0238262","0","3","1.0"
"6.93","0.0","3.408888889","21.0238262","0","3","0.0"
"2.21","0.0","2.086388889","21.0238262","0","3","1.0"
"4.45","0.0","3.699166667","21.0238262","0","3","0.0"
"1.7","0.0","2.803888889","21.0238262","0","3","0.0"
"6.04","0.0","2.500833333","2.625415","1","3","1.0"
"4.08","0.0","1.499166667","2.625415","1","3","1.0"
"2.94","0.0","3.776111111","2.625415","1","3","0.0"
"4.27","0.0","1.475277778","2.625415","1","3","0.0"
"6.45","0.5","4.106388889","2.625415","1","3","1.0"
"8.01","0.0","2.991111111","2.625415","1","3","1.0"
"6.55","0.5","4.328333333","2.625415","1","3","0.0"
"2.04","0.0","2.980833333","2.625415","1","3","0.0"
"4.09","0.0","3.054166667","2.625415","1","3","0.0"
"3.38","0.0","2.751666667","2.625415","1","3","0.0"
"2.33","0.0","3.236388889","2.625415","1","3","0.0"
"6.87","0.0","3.966388889","2.625415","1","3","0.0"
"2.61","0.83","4.906944444","2.625415","1","3","0.0"
"6.34","0.5","4.428611111","2.625415","1","3","0.0"
"3.08","0.0","1.093055556","2.625415","1","3","0.0"
"2.2","0.0","1.896944444","2.625415","1","3","0.0"
"6.49","0.0","2.246111111","32.8745456","0","3","1.0"
"3.8","0.0","2.251666667","32.8745456","0","3","1.0"
"6.63","0.0","2.7625","32.8745456","0","3","1.0"
"2.82","0.0","3.635","32.8745456","0","2","0.0"
"6.47","0.0","3.447222222","32.8745456","0","2","0.0"
"5.52","0.0","2.933888889","32.8745456","0","2","0.0"
"6.91","0.0","3.324166667","32.8745456","0","2","0.0"
"6.83","0.0","2.7575","32.8745456","0","2","1.0"
"3.34","0.0","1.269166667","32.8745456","0","2","0.0"
"3.53","0.0","1.351666667","32.8745456","0","2","0.0"
"6.15","0.0","2.488055556","32.8745456","0","2","0.0"
"3.21","0.0","1.662222222","32.8745456","0","2","1.0"
"4.43","0.0","1.480555556","32.8745456","0","2","0.0"
"5.97","0.0","2.025833333","32.8745456","0","2","1.0"
"6.33","0.0","3.275277778","32.8745456","0","2","0.0"
"5.19","0.0","3.511944444","32.8745456","0","2","1.0"
"2.94","0.0","0.995277778","32.8745456","0","2","0.0"
"0.05","0.0","1.475833333","32.8745456","0","2","0.0"
"0.16","0.0","3.674722222","32.8745456","0","2","1.0"
"2.97","0.0","2.879444444","32.8745456","0","2","0.0"
"6.62","0.0","2.005","32.8745456","1","1","1.0"
"0.26","0.0","0.750555556","32.8745456","1","1","1.0"
"6.69","0.0","2.1725","32.8745456","1","1","1.0"
"1.39","0.0","1.944722222","32.8745456","1","1","1.0"
"0.19","0.0","0.078055556","32.8745456","1","1","1.0"
"6.5","0.0","1.985","32.8745456","1","1","1.0"
"1.11","0.0","1.437777778","32.8745456","1","1","1.0"
"0.47","0.0","0.168055556","32.8745456","1","1","1.0"
"6.82","0.0","3.691944444","32.8745456","1","1","1.0"
"6.76","0.0","2.480833333","32.8745456","1","1","1.0"
"0.0","0.0","0.02","32.8745456","1","3","1.0"
"7.68","0.0","2.497222222","33.7569336","1","3","1.0"
"6.75","0.0","2.820833333","32.8745456","1","1","1.0"
"0.24","0.0","0.108055556","32.8745456","1","1","1.0"
"6.36","0.0","1.991944444","32.8745456","1","1","1.0"
"6.92","0.0","3.824444444","32.8745456","1","1","1.0"
"6.74","0.0","2.131388889","32.8745456","1","1","1.0"
"6.54","0.0","1.997222222","32.8745456","1","1","1.0"
"4.32","0.0","1.572222222","32.8745456","1","1","1.0"
"6.34","0.0","1.964444444","32.8745456","1","1","1.0"
"4.26","0.5","4.082222222","32.8745456","1","1","1.0"
"6.54","0.0","2.001666667","32.8745456","1","1","1.0"
"6.82","0.0","2.825277778","32.8745456","1","1","1.0"
"6.8","0.0","2.566944444","32.8745456","1","1","1.0"
"6.58","0.0","2.035277778","32.8745456","1","1","1.0"
"1.62","0.0","1.823333333","32.8745456","1","1","1.0"
"6.82","0.0","2.144444444","32.8745456","1","1","1.0"
"1.66","0.0","1.473611111","32.8745456","1","1","1.0"
"6.74","0.0","2.2875","32.8745456","1","1","1.0"
"0.1","0.0","2.095555556","32.8745456","1","1","1.0"
"6.7","0.0","2.121666667","32.8745456","1","1","1.0"
"6.68","0.0","2.500833333","32.8745456","1","1","1.0"
"1.86","0.0","0.593611111","32.8745456","1","1","1.0"
"6.8","0.0","2.316388889","32.8745456","1","1","1.0"
"6.6","0.0","2.036944444","32.8745456","1","1","1.0"
"6.72","0.0","2.160833333","32.8745456","1","1","1.0"
"6.85","0.0","2.675833333","32.8745456","1","1","1.0"
"6.69","1.42","5.466666667","32.8745456","1","1","1.0"
"3.5","0.0","1.802777778","32.8745456","1","1","1.0"
"6.79","0.0","2.255","32.8745456","1","1","1.0"
"1.39","0.0","1.320277778","32.8745456","1","1","1.0"
"6.73","0.0","3.275","32.8745456","1","1","1.0"
"6.7","0.0","2.103055556","32.8745456","1","1","1.0"
"6.69","0.0","2.083888889","32.8745456","1","1","1.0"
"6.69","0.0","2.050555556","32.8745456","1","1","1.0"
"1.52","0.0","1.336666667","32.8745456","1","1","1.0"
"5.12","0.0","1.574722222","32.8745456","1","1","1.0"
"5.48","0.0","2.592222222","32.8745456","1","1","1.0"
"6.7","0.0","2.718888889","32.8745456","1","1","1.0"
"6.7","0.0","2.460833333","32.8745456","1","1","1.0"
"6.8","4.75","8.831388889","32.8745456","1","1","1.0"
"6.56","0.0","2.051111111","32.8745456","1","1","1.0"
"6.54","0.0","2.032777778","32.8745456","1","1","1.0"
"1.99","0.0","0.622222222","32.8745456","1","1","1.0"
"6.72","0.0","2.404166667","32.8745456","1","1","1.0"
"6.64","0.0","2.044166667","32.8745456","1","1","1.0"
"2.26","0.0","1.0625","32.8745456","1","1","1.0"
"6.92","0.0","2.26","32.8745456","1","1","1.0"
"1.16","0.0","0.857777778","32.8745456","1","1","1.0"
"6.45","0.0","2.000555556","32.8745456","1","1","1.0"
"4.0","0.0","2.133888889","32.8745456","1","1","1.0"
"6.71","0.0","2.199166667","32.8745456","1","1","1.0"
"0.91","0.0","1.156111111","32.8745456","1","1","1.0"
"6.35","0.0","1.970277778","32.8745456","1","1","1.0"
"6.58","0.0","2.050277778","32.8745456","1","1","1.0"
"2.32","0.0","0.840555556","32.8745456","1","1","1.0"
"6.66","0.0","2.059722222","32.8745456","1","1","1.0"
"6.67","0.0","2.120277778","32.8745456","1","1","1.0"
"2.02","0.0","1.0575","32.8745456","1","1","1.0"
"6.43","0.0","1.978611111","32.8745456","1","1","1.0"
"6.43","0.0","1.986666667","32.8745456","1","1","1.0"
"1.43","0.0","2.054722222","32.8745456","1","1","1.0"
"6.75","0.0","2.527777778","32.8745456","1","1","1.0"
"6.72","0.0","2.212777778","32.8745456","1","1","1.0"
"6.73","0.0","3.040833333","32.8745456","1","1","1.0"
"6.75","0.0","2.214166667","32.8745456","1","1","1.0"
"6.76","0.0","2.159166667","32.8745456","1","1","1.0"
"6.8","0.0","3.845833333","32.8745456","1","1","1.0"
"6.76","0.0","2.713888889","32.8745456","1","1","1.0"
"1.08","0.0","0.386111111","32.8745456","1","1","1.0"
"6.75","0.0","2.810833333","32.8745456","1","1","1.0"
"0.67","0.0","1.121111111","32.8745456","1","1","1.0"
"6.44","0.0","2.114444444","32.8745456","1","1","1.0"
"6.83","0.5","4.331666667","32.8745456","1","1","1.0"
"1.29","0.0","0.450555556","32.8745456","1","1","1.0"
"6.7","0.0","2.066111111","32.8745456","1","1","1.0"
"0.61","0.0","0.359722222","32.8745456","1","1","1.0"
"6.79","0.0","2.677777778","32.8745456","1","1","1.0"
"6.79","0.0","2.929166667","32.8745456","1","1","1.0"
"1.94","0.0","3.333333333","32.8745456","1","1","1.0"
"6.81","1.33","5.423333333","32.8745456","1","1","1.0"
"0.66","0.0","2.707777778","32.8745456","1","1","1.0"
"6.43","0.0","1.992777778","32.8745456","1","1","1.0"
"1.54","0.0","1.068333333","32.8745456","1","1","1.0"
"6.42","0.0","1.99","32.8745456","1","1","1.0"
"6.32","0.0","1.941666667","32.8745456","1","1","1.0"
"3.57","0.0","1.109722222","32.8745456","1","1","1.0"
"6.28","0.0","1.953888889","32.8745456","1","1","1.0"
"6.55","0.0","2.03","32.8745456","1","1","1.0"
"6.75","0.0","2.449444444","32.8745456","1","1","1.0"
"0.98","0.0","0.705277778","32.8745456","1","1","1.0"
"6.55","0.0","2.028888889","32.8745456","1","1","1.0"
"1.18","0.0","1.068333333","32.8745456","1","1","1.0"
"6.73","0.0","2.624722222","34.282638","1","3","0.0"
"1.4","0.0","1.830555556","34.282638","1","3","0.0"
"6.92","0.0","3.4625","34.282638","1","3","0.0"
"6.81","0.0","2.269722222","32.8745456","1","1","1.0"
"6.4","0.0","1.981666667","32.8745456","1","1","1.0"
"6.75","0.0","3.365555556","32.8745456","1","1","1.0"
"6.9","0.0","2.467222222","32.8745456","1","1","1.0"
"6.82","0.0","2.400277778","32.8745456","1","1","1.0"
"1.94","0.0","1.204722222","32.8745456","1","1","1.0"
"6.69","0.0","2.112222222","32.8745456","1","1","1.0"
"6.53","0.0","2.021111111","32.8745456","1","1","1.0"
"6.82","0.0","2.442222222","32.8745456","1","1","1.0"
"6.84","0.0","2.9475","32.8745456","1","1","1.0"
"6.81","0.5","4.476666667","32.8745456","1","1","1.0"
"6.7","0.0","2.0975","32.8745456","1","1","1.0"
"6.76","0.0","2.128055556","32.8745456","1","1","1.0"
"1.35","0.0","2.164444444","32.8745456","1","1","1.0"
"6.76","0.0","2.653055556","32.8745456","1","1","1.0"
"6.8","0.0","2.338333333","32.8745456","1","1","1.0"
"6.75","0.0","2.304722222","32.8745456","1","1","1.0"
"3.53","0.0","1.093333333","32.8745456","1","1","1.0"
"5.22","0.0","2.055555556","32.8745456","1","1","1.0"
"6.78","0.0","2.490833333","32.8745456","1","1","1.0"
"6.82","0.0","2.695277778","32.8745456","1","1","1.0"
"6.52","0.0","2.139722222","32.8745456","1","1","1.0"
"6.79","0.0","2.579166667","32.8745456","1","1","1.0"
"6.76","0.0","2.681666667","32.8745456","1","1","1.0"
"6.71","0.0","2.091666667","32.8745456","1","1","1.0"
"6.7","0.0","2.293333333","32.8745456","1","1","1.0"
"6.77","0.0","3.055","32.8745456","1","1","1.0"
"6.78","0.0","2.400833333","32.8745456","1","1","1.0"
"6.79","0.0","2.869166667","32.8745456","1","1","1.0"
"4.14","0.0","2.740555556","32.8745456","1","1","1.0"
"6.94","0.0","2.301944444","33.7569336","1","3","1.0"
"6.77","0.0","3.031944444","32.8745456","1","1","1.0"
"6.8","0.0","2.595833333","32.8745456","1","1","1.0"
"6.73","0.5","4.054722222","32.8745456","1","1","1.0"
"6.71","0.0","2.1175","32.8745456","1","1","1.0"
"6.78","0.0","2.145","32.8745456","1","1","1.0"
"6.42","0.0","1.973333333","32.8745456","1","1","1.0"
"2.31","0.0","2.496388889","32.8745456","1","1","1.0"
"6.78","0.0","2.427777778","32.8745456","1","1","1.0"
"1.54","0.0","0.953611111","32.8745456","1","1","1.0"
"6.81","0.0","2.765277778","32.8745456","1","1","1.0"
"6.88","0.0","2.252222222","32.8745456","1","1","1.0"
"6.84","0.0","2.275","32.8745456","1","1","1.0"
"6.83","0.0","3.516111111","32.8745456","1","1","1.0"
"6.89","0.0","2.371944444","32.8745456","1","1","1.0"
"6.72","0.0","2.564166667","32.8745456","1","1","1.0"
"0.89","0.0","2.108333333","32.8745456","1","1","1.0"
"6.8","0.0","2.430555556","32.8745456","1","1","1.0"
"6.82","0.0","3.713333333","32.8745456","1","1","1.0"
"6.84","0.0","2.309722222","32.8745456","1","1","1.0"
"6.85","0.0","3.1525","32.8745456","1","1","1.0"
"6.79","0.0","2.528611111","32.8745456","1","1","1.0"
"2.16","0.0","0.881111111","32.8745456","1","1","1.0"
"5.7","0.0","1.762222222","33.7569336","1","3","1.0"
"3.61","0.0","1.900277778","33.7569336","1","3","1.0"
"6.72","0.0","2.354166667","32.8745456","1","1","1.0"
"1.11","0.0","2.533611111","32.8745456","1","1","1.0"
"6.76","0.0","2.923611111","32.8745456","1","1","1.0"
"1.33","0.0","0.598888889","32.8745456","1","1","1.0"
"6.67","0.0","2.091388889","32.8745456","1","1","1.0"
"6.71","0.0","2.775833333","32.8745456","1","1","1.0"
"6.69","0.0","3.576111111","32.8745456","1","1","1.0"
"6.77","0.0","2.443611111","32.8745456","1","1","1.0"
"0.75","0.0","0.956666667","32.8745456","1","1","1.0"
"6.71","0.0","2.344166667","32.8745456","1","1","1.0"
"6.73","0.0","2.764444444","32.8745456","1","1","1.0"
